dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/abdomen_50.pickle,880,"[2.6654597e-08 4.7125635e-08 1.9501453e-08 ... 5.2097729e-08 9.1009227e-08
 1.4275221e-07]",0.8342,21.2468,72.4643,2025-05-13 14:16:19
./data/ct_data/abdomen_50.pickle,890,"[6.6807807e-08 6.0135882e-08 3.0261873e-08 ... 6.9466921e-08 4.9187353e-08
 7.8446689e-08]",0.8412,21.6775,72.6878,2025-05-13 14:19:42
./data/ct_data/abdomen_50.pickle,900,"[2.0462602e-07 3.4606529e-08 3.6643289e-08 ... 3.9406373e-08 2.3258815e-08
 2.0506157e-07]",0.8494,22.293,73.1426,2025-05-13 14:23:05
./data/ct_data/abdomen_50.pickle,910,"[6.7306608e-08 2.4228028e-08 4.2734886e-08 ... 7.4078010e-08 7.4407623e-08
 6.1607707e-08]",0.851,22.6611,73.7304,2025-05-13 14:26:28
./data/ct_data/abdomen_50.pickle,920,"[2.1538175e-07 2.4847429e-08 3.6522451e-08 ... 2.0090392e-08 7.2361409e-08
 1.4400389e-07]",0.8534,23.4342,73.1335,2025-05-13 14:29:51
./data/ct_data/abdomen_50.pickle,930,"[1.1629849e-07 3.5796326e-08 5.2365682e-08 ... 1.0234892e-08 3.0796251e-08
 8.0215329e-08]",0.8378,21.3494,72.499,2025-05-13 14:33:14
./data/ct_data/abdomen_50.pickle,940,"[9.47317886e-08 7.42161177e-08 2.76187055e-08 ... 2.66866067e-08
 4.77767905e-08 1.15480795e-07]",0.822,19.5719,75.0913,2025-05-13 14:36:39
./data/ct_data/abdomen_50.pickle,950,"[1.1302745e-07 4.8720057e-08 4.7943132e-08 ... 3.5473619e-08 4.1034319e-08
 6.0975381e-08]",0.8434,21.6597,72.4728,2025-05-13 14:40:03
./data/ct_data/abdomen_50.pickle,960,"[1.19157065e-07 8.30253413e-08 6.40886384e-08 ... 5.45950662e-08
 5.81599657e-08 4.97529022e-08]",0.8369,20.9551,71.2845,2025-05-13 14:43:27
./data/ct_data/abdomen_50.pickle,970,"[7.2249925e-08 9.7261790e-08 4.1917485e-08 ... 8.3124448e-08 5.6167210e-08
 1.2408739e-07]",0.8442,21.8638,73.0485,2025-05-13 14:46:51
./data/ct_data/abdomen_50.pickle,980,"[2.3270086e-07 4.2480846e-08 6.4795856e-08 ... 3.4280543e-08 5.5844229e-08
 7.8623742e-08]",0.8382,21.4099,72.7415,2025-05-13 14:50:15
./data/ct_data/abdomen_50.pickle,990,"[1.3289971e-07 9.0721251e-08 4.1053003e-08 ... 6.3200083e-08 4.0926533e-08
 5.5990721e-08]",0.8256,20.0554,72.8506,2025-05-13 14:53:40
./data/ct_data/abdomen_50.pickle,1000,"[7.8564383e-08 2.5921548e-08 5.2184514e-08 ... 1.1651440e-07 1.0648929e-07
 8.8226109e-08]",0.8364,21.3017,71.9486,2025-05-13 14:57:04
